,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_decision_function_shape,param_kernel,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
192,4.668172550201416,0.39301579800914227,0.9952532768249511,0.07168644491502142,10,ovr,rbf,1000,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'rbf', 'max_iter': 1000}",0.4747967479674797,0.48534201954397393,0.3540772532188841,0.29395348837209306,0.4491600353669319,0.4114659088938725,0.07482238816048317,89
193,17.884077787399292,0.12957986038291652,4.539607667922974,0.33672877113230526,10,ovr,rbf,5000,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'rbf', 'max_iter': 5000}",0.4724919093851133,0.44564047362755654,0.4446902654867257,0.46688382193268185,0.4371584699453552,0.4533729880754865,0.013756219197102225,11
194,19.489924716949464,0.3901694144047711,4.99060959815979,0.4576591944347092,10,ovr,rbf,10000,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'rbf', 'max_iter': 10000}",0.4781216648879402,0.44936708860759494,0.4393939393939394,0.47761194029850745,0.44637053087757317,0.458173032813111,0.01640315275072276,7
195,0.7027206897735596,0.04905236643482201,0.1603708267211914,0.025570983455296244,10,ovr,sigmoid,100,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'sigmoid', 'max_iter': 100}",0.44018172640080766,0.46827794561933533,0.4533064109035841,0.4612345679012346,0.41446613088404133,0.44749335634180054,0.018967705205042033,33
196,2.8739319324493406,0.13939416685947742,0.61646728515625,0.027626854347980814,10,ovr,sigmoid,500,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'sigmoid', 'max_iter': 500}",0.4127498649378714,0.4354926510615133,0.41776315789473684,0.4180064308681672,0.38580645161290317,0.4139637112750384,0.016053531195755213,83
197,6.053581619262696,0.26549287715743614,1.4683952808380127,0.11073727523884795,10,ovr,sigmoid,1000,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'sigmoid', 'max_iter': 1000}",0.28899082568807344,0.37253354380426196,0.2326674500587544,0.36189069423929093,0.23004694835680753,0.29722589242943764,0.0609940952567981,209
198,9.66273021697998,0.30631982166647687,1.9408648014068604,0.15790615759090906,10,ovr,sigmoid,5000,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'sigmoid', 'max_iter': 5000}",0.3552397868561279,0.35018050541516244,0.3193430656934307,0.354810238305384,0.31690140845070425,0.3392950009441619,0.017395434462835802,175
199,9.692107629776,0.35304575652571585,1.9351157188415526,0.12126961737316802,10,ovr,sigmoid,10000,"{'C': 10, 'decision_function_shape': 'ovr', 'kernel': 'sigmoid', 'max_iter': 10000}",0.3552397868561279,0.35018050541516244,0.3193430656934307,0.354810238305384,0.31690140845070425,0.3392950009441619,0.017395434462835802,175
200,0.6104671478271484,0.0767785594620899,0.1436157703399658,0.013425410352527053,100,ovo,linear,100,"{'C': 100, 'decision_function_shape': 'ovo', 'kernel': 'linear', 'max_iter': 100}",0.3792452830188679,0.3654580152671756,0.348768472906404,0.33333333333333337,0.367487684729064,0.358858557850969,0.01604356651622246,153
201,2.5603106021881104,0.16913213339394448,0.6299296379089355,0.07199058136309629,100,ovo,linear,500,"{'C': 100, 'decision_function_shape': 'ovo', 'kernel': 'linear', 'max_iter': 500}",0.3298208640674394,0.32986301369863014,0.3303370786516854,0.3139856274184632,0.35358511220580185,0.33151833920840396,0.012659821121391693,199
